date,volume
2024-07-09,2098753579
2024-07-10,1828415093
2024-07-11,1833440534
2024-07-12,1589313095
2024-07-13,1537152123
2024-07-14,2023283123
2024-07-15,2049854623
2024-07-16,2007589556
2024-07-17,1683667457
2024-07-18,1869130197
2024-07-19,2539255035
2024-07-20,1734209637
2024-07-21,2247628681
2024-07-22,1194978731
2024-07-23,1513541103
2024-07-24,1644786511
2024-07-25,1829894475
2024-07-26,1209197431
2024-07-27,1861829406
2024-07-28,1876544384
2024-07-29,1611892363
2024-07-30,1454972845
2024-07-31,1453561617
2024-08-01,1590505816
2024-08-02,1180258093
2024-08-03,1119512749
2024-08-04,2759046142
2024-08-05,3300720347
2024-08-06,1839237291
2024-08-07,1682821991
2024-08-08,1471560150
2024-08-09,979751039
2024-08-10,904504707
2024-08-11,1317471690
2024-08-12,1177407950
2024-08-13,1077276328
2024-08-14,1126250131
2024-08-15,1174618935
2024-08-16,645686445
2024-08-17,647557351
2024-08-18,5634131246
2024-08-19,1403960034
2024-08-20,842737374
2024-08-21,703761589
2024-08-22,860410514
2024-08-23,855818646
2024-08-24,729877053
2024-08-25,996954346
2024-08-26,1029596411
2024-08-27,1071621055
2024-08-28,874447669
2024-08-29,749688575
2024-08-30,451452453
2024-08-31,538471256
2024-09-01,704512519
2024-09-02,685771774
2024-09-03,813767692
2024-09-04,854589132
2024-09-05,1009631603
2024-09-06,739424680
2024-09-07,507743475
2024-09-08,715958765
2024-09-09,702102661
2024-09-10,733896552
2024-09-11,719304193
2024-09-12,724365213
2024-09-13,576741673
2024-09-14,412313671
2024-09-15,574930466
2024-09-16,605467137
2024-09-17,800624937
2024-09-18,924353630
2024-09-19,1017310767
2024-09-20,741860780
2024-09-21,526004904
2024-09-22,790397864
2024-09-23,1044374965
2024-09-24,985796878
2024-09-25,1188398742
2024-09-26,1346013668
2024-09-27,1082044548
2024-09-28,1118266112
2024-09-29,1224076109
2024-09-30,1553094576
2024-10-01,1558735343
2024-10-02,1244337766
2024-10-03,1164051174
2024-10-04,917567581
2024-10-05,835969804
2024-10-06,1235375812
2024-10-07,1269663554
2024-10-08,1261514408
2024-10-09,1129068334
2024-10-10,1165089204
2024-10-11,1161909266
2024-10-12,1279480400
2024-10-13,1666839731
2024-10-14,2009538187
2024-10-15,1864140150
2024-10-16,1626360748
2024-10-17,1609573909
2024-10-18,1909559191
2024-10-19,1689447133
2024-10-20,2337816800
2024-10-21,2156081056
2024-10-22,2439147857
2024-10-23,2821696419
2024-10-24,2505134378
2024-10-25,2147691965
2024-10-26,1930855242
2024-10-27,1892264348
2024-10-28,2172261152
2024-10-29,1806989489
2024-10-30,1753148794
2024-10-31,1936429158
2024-11-01,1717197480
2024-11-02,1676232352
2024-11-03,1615870411
2024-11-04,1688639684
2024-11-05,2443328186
2024-11-06,2576202276
2024-11-07,2405685012
2024-11-08,1914233516
2024-11-09,2564518984
2024-11-10,4552251446
2024-11-11,5137525952
2024-11-12,6884063486
2024-11-13,6666554346
2024-11-14,5714671819
2024-11-15,4969727060
2024-11-16,5928520333
2024-11-17,6305837835
2024-11-18,7147786312
2024-11-19,6380429070
2024-11-20,6958417972
2024-11-21,5952989286
2024-11-22,5079937441
2024-11-23,4855243230
2024-11-24,5056288669
2024-11-25,4886470619
2024-11-26,5087562496
2024-11-27,4294741113
2024-11-28,3473616154
2024-11-29,2882340108
2024-11-30,2919148738
2024-12-01,4319075975
2024-12-02,5286084089
2024-12-03,4691251013
2024-12-04,4887246805
2024-12-05,4937103787
